Files Compared,ORB,SSIM,ORB,SSIM,ORB,SSIM,ORB,SSIM,ORB,SSIM
"('12.png', '17.png')",0.694063927,0.779312147,0.75879397,0.756582804,0.913705584,0.79434064,0.960199005,0.876718318,1,0.9940225
"('12.png', '18.png')",0.679487179,0.732313834,0.804469274,0.738755332,0.891752577,0.820204922,0.957671958,0.896342749,1,0.966020386
"('12.png', '19.png')",0.799107143,0.577525085,0.89047619,0.756120562,0.928229665,0.744416202,0.994413408,0.94600678,1,0.996250193
"('12.png', '20.png')",0.725925926,0.666142665,0.728723404,0.724604941,0.836734694,0.781710992,0.99537037,0.882512307,0.99695122,0.956119358
"('12.png', '21.png')",0.683397683,0.726648102,0.787128713,0.665494321,0.951351351,0.808851868,0.991631799,0.906882525,1,0.975971602
"('12.png', '22.png')",0.673228346,0.772878354,0.845794393,0.752687936,0.776041667,0.68836344,0.974895397,0.917793442,0.997716895,0.991784705
"('12.png', '23.png')",0.69124424,0.748197186,0.873873874,0.74833258,0.882352941,0.826014899,0.959459459,0.899903793,1,0.976011557
"('12.png', '24.png')",0.752380952,0.747642933,0.899305556,0.740974637,0.881188119,0.755435383,0.966824645,0.936510602,1,0.9940225
"('12.png', '25.png')",0.871900826,0.721913289,0.848780488,0.751250008,0.905759162,0.816388136,0.959090909,0.925157202,1,0.9940225
"('12.png', '26.png')",0.760736196,0.508653355,0.846153846,0.746218178,0.913461538,0.812430891,0.975961538,0.926646276,0.994565217,0.965516787
"('12.png', '27.png')",0.70531401,0.735101258,0.838235294,0.756281141,0.907216495,0.813678895,0.987447699,0.911340152,1,0.971565119
"('12.png', '28.png')",0.832512315,0.591468184,0.816216216,0.66494732,0.90052356,0.807268703,0.977272727,0.857416746,1,0.979641582
"('12.png', '29.png')",0.668161435,0.701524584,0.818565401,0.740724618,0.862068966,0.814086149,0.976635514,0.908928338,0.997109827,0.941226232
"('12.png', '30.png')",0.731182796,0.777791353,0.82173913,0.752517973,0.843601896,0.774866641,0.985781991,0.930327595,1,0.986357379
"('12.png', '31.png')",0.67357513,0.736998142,0.845070423,0.713850809,0.882051282,0.815787322,0.956043956,0.88690079,0.997722096,0.986482161
"('12.png', '32.png')",0.739130435,0.593351588,0.888392857,0.761660795,0.82967033,0.750354981,0.945701357,0.93580567,1,0.9940225
"('12.png', '33.png')",0.622222222,0.732150473,0.815,0.734943673,0.829268293,0.785396637,0.962962963,0.903115595,1,0.952671862
"('12.png', '34.png')",0.719008264,0.739794648,0.841025641,0.668611541,0.892307692,0.773873887,0.97008547,0.924564945,1,0.9940225
"('12.png', '35.png')",0.726027397,0.613136624,0.772020725,0.750402374,0.883838384,0.799019306,0.974248927,0.936370332,0.995951417,0.936067235
"('12.png', '36.png')",0.787671233,0.759041419,0.845454545,0.684925882,0.902439024,0.790721109,0.984126984,0.944306861,1,0.9940225
"('12.png', '37.png')",0.712550607,0.72323031,0.822335025,0.720581308,0.881188119,0.770459162,0.97309417,0.897123926,1,0.9940225
"('12.png', '38.png')",0.673469388,0.688353356,0.764705882,0.73493896,0.886486486,0.812777125,0.952606635,0.926978847,1,0.976512943
"('12.png', '39.png')",0.623188406,0.77467098,0.904166667,0.77620265,0.884057971,0.831420685,0.976076555,0.907547153,1,0.9940225
"('12.png', '40.png')",0.603524229,0.687516981,0.878787879,0.739712212,0.888888889,0.794234114,0.95045045,0.896038034,1,0.9940225
"('12.png', '41.png')",0.665217391,0.68056687,0.874045802,0.714722197,0.912371134,0.747150858,0.977876106,0.910507006,0.994791667,0.935935275
"('12.png', '42.png')",0.739316239,0.697505677,0.619047619,0.72324923,0.81097561,0.787103452,0.987755102,0.916444271,1,0.969130524
"('12.png', '43.png')",0.7734375,0.683483646,0.803278689,0.748299664,0.825136612,0.761575863,0.985981308,0.940400521,1,0.977511079
"('12.png', '44.png')",0.61971831,0.688848827,0.826086957,0.706301385,0.802547771,0.749070593,0.954356846,0.91908113,1,0.9940225
"('12.png', '45.png')",0.723484848,0.830364533,0.828729282,0.745268539,0.893401015,0.803267121,0.972222222,0.916023996,0.997275204,0.954971454
"('12.png', '46.png')",0.767676768,0.616188905,0.912,0.747447657,0.843317972,0.778226661,0.995475113,0.926935836,1,0.980885119
"('12.png', '47.png')",0.624309392,0.662218293,0.846846847,0.739674472,0.885167464,0.812738164,0.969298246,0.927530548,1,0.9627924
"('12.png', '48.png')",0.679347826,0.668679479,0.846153846,0.772509951,0.885416667,0.801383352,0.950738916,0.814552921,1,0.991599961
"('12.png', '49.png')",0.736641221,0.772586799,0.84351145,0.741012729,0.880597015,0.770638424,0.994764398,0.938714517,1,0.926441317
"('12.png', '50.png')",0.784,0.731499339,0.867724868,0.777852519,0.932642487,0.808250149,0.985981308,0.894521975,1,0.988506208
"('12.png', '51.png')",0.622641509,0.698354704,0.853383459,0.782550543,0.894472362,0.788867304,0.96069869,0.868155203,1,0.94558463
"('12.png', '52.png')",0.637254902,0.747313344,0.811827957,0.747452926,0.968586387,0.819146113,0.960352423,0.892107776,1,0.946549378
"('12.png', '53.png')",0.789719626,0.586186217,0.830917874,0.77405403,0.868686869,0.766251862,0.981132075,0.919825692,1,0.937571599
"('12.png', '54.png')",0.666666667,0.722158609,0.905660377,0.743498592,0.87027027,0.816635234,0.957627119,0.920855429,1,0.9940225
"('12.png', '55.png')",0.659090909,0.626362786,0.790960452,0.762423003,0.785046729,0.813910322,0.98156682,0.872266929,1,0.9940225
"('12.png', '56.png')",0.593908629,0.677563289,0.843601896,0.748993467,0.795,0.76398652,0.98630137,0.928758133,1,0.982380461
"('12.png', '57.png')",0.630252101,0.726596771,0.853982301,0.694753265,0.93442623,0.820684476,0.980582524,0.940678996,1,0.9940225
"('12.png', '58.png')",0.761538462,0.731254116,0.894339623,0.79401211,0.864130435,0.772672173,0.955752212,0.907511244,1,0.887929148
"('12.png', '59.png')",0.743697479,0.810540134,0.864035088,0.752862519,0.792270531,0.750602738,0.98,0.926131912,1,0.969821804
"('12.png', '60.png')",0.697959184,0.69378036,0.855855856,0.767079709,0.866995074,0.774201969,0.966346154,0.925078019,1,0.985814367
"('12.png', '61.png')",0.783783784,0.710076058,0.816326531,0.753814329,0.882352941,0.816501475,0.974895397,0.902806525,1,0.9940225
"('12.png', '62.png')",0.651639344,0.675502639,0.855895197,0.760735601,0.83248731,0.698676831,0.960526316,0.90110342,1,0.9940225
"('12.png', '63.png')",0.669421488,0.741510167,0.868686869,0.788951615,0.790697674,0.711179966,0.978902954,0.936688168,0.997607656,0.983177207
"('12.png', '64.png')",0.738589212,0.740287932,0.882352941,0.724042309,0.926701571,0.795751172,0.979423868,0.943201135,0.99771167,0.991864248
"('13.png', '14.png')",0.649193548,0.708379885,0.825870647,0.721439778,0.945378151,0.81902643,0.970037453,0.934545725,0.996815287,0.964239615
"('13.png', '15.png')",0.735177866,0.799860242,0.618090452,0.741465755,0.912280702,0.821944379,0.973880597,0.932054252,0.997093023,0.92273947
"('13.png', '16.png')",0.662162162,0.67352636,0.840909091,0.815521506,0.876470588,0.797694392,0.971774194,0.922801261,0.996815287,0.964239615
"('13.png', '17.png')",0.657024793,0.77580484,0.767676768,0.752892906,0.882352941,0.820114644,0.962365591,0.881585998,0.996815287,0.964239615
"('13.png', '18.png')",0.683794466,0.705180705,0.859375,0.811787427,0.924686192,0.805930786,0.932291667,0.898896171,1,0.943029948
"('13.png', '19.png')",0.748743719,0.577559248,0.852216749,0.741328238,0.912547529,0.840028728,0.995934959,0.94929118,0.996996997,0.95851866
"('13.png', '20.png')",0.610619469,0.711113162,0.710144928,0.726444882,0.88372093,0.801740756,0.981981982,0.886460924,1,0.91777723
"('13.png', '21.png')",0.670454545,0.773628033,0.769607843,0.634871297,0.941704036,0.831609912,0.953389831,0.919600003,1,0.950466376
"('13.png', '22.png')",0.669039146,0.804530041,0.830985915,0.736671756,0.884057971,0.75390738,0.96031746,0.912252495,0.993710692,0.96200182
"('13.png', '23.png')",0.617777778,0.732710664,0.824884793,0.74630081,0.925764192,0.822338922,0.984555985,0.909340961,1,0.96037474
"('13.png', '24.png')",0.699570815,0.701690954,0.844444444,0.718825491,0.924528302,0.844439092,0.98828125,0.93713442,0.996815287,0.964239615
"('13.png', '25.png')",0.789473684,0.704478588,0.847736626,0.777776914,0.9030837,0.778073823,0.956989247,0.928514117,0.996815287,0.964239615
"('13.png', '26.png')",0.636363636,0.518043871,0.837962963,0.742487627,0.960869565,0.807370808,0.981617647,0.930488385,1,0.928925534
"('13.png', '27.png')",0.616666667,0.727526203,0.829015544,0.744055803,0.928909953,0.825676311,0.957198444,0.905986399,1,0.933439081
"('13.png', '28.png')",0.816753927,0.594143661,0.78021978,0.661383439,0.85026738,0.81369844,0.936170213,0.859652885,0.997076023,0.94217368
"('13.png', '29.png')",0.650655022,0.634726897,0.766519824,0.808336438,0.899122807,0.830546993,0.966244726,0.928156356,1,0.911443346
"('13.png', '30.png')",0.611353712,0.703044052,0.796208531,0.780437294,0.919047619,0.790552823,0.988764045,0.936822222,1,0.947355487
"('13.png', '31.png')",0.595238095,0.784081716,0.819047619,0.759692723,0.905759162,0.801123242,0.975903614,0.891317846,0.996987952,0.95688333
"('13.png', '32.png')",0.696682464,0.572512512,0.84,0.74746901,0.859728507,0.725655359,0.960431655,0.939569758,0.996815287,0.964239615
"('13.png', '33.png')",0.635555556,0.653600635,0.802083333,0.701114855,0.9125,0.807822101,0.968468468,0.908539242,1,0.952232269
"('13.png', '34.png')",0.666666667,0.726520146,0.833333333,0.711949083,0.905660377,0.794808637,0.972,0.934817718,0.996815287,0.964239615
"('13.png', '35.png')",0.681034483,0.60160026,0.771144279,0.721542104,0.948616601,0.801647237,0.952727273,0.941710047,1,0.926547715
"('13.png', '36.png')",0.710084034,0.757891218,0.837563452,0.692791236,0.898617512,0.831076852,0.973282443,0.945545166,0.996815287,0.964239615
"('13.png', '37.png')",0.653543307,0.718283013,0.85915493,0.729808458,0.920833333,0.81481578,0.961685824,0.919626138,0.996815287,0.964239615
"('13.png', '38.png')",0.669354839,0.699022495,0.735849057,0.757354952,0.924242424,0.821493958,0.967272727,0.933802309,1,0.939304675
"('13.png', '39.png')",0.673469388,0.787015954,0.862559242,0.750944231,0.912621359,0.833454308,0.967889908,0.915489756,0.996815287,0.964239615
"('13.png', '40.png')",0.629310345,0.704852146,0.843137255,0.76916484,0.915178571,0.804195316,0.9543379,0.901791057,0.996815287,0.964239615
"('13.png', '41.png')",0.629166667,0.65009206,0.826732673,0.704418477,0.91796875,0.838809216,0.950672646,0.913365932,1,0.912205807
"('13.png', '42.png')",0.723735409,0.688521556,0.568627451,0.742642606,0.870786517,0.795507562,0.988679245,0.921083221,1,0.939347638
"('13.png', '43.png')",0.669354839,0.658177979,0.783919598,0.783777723,0.842391304,0.77240869,0.980842912,0.944343169,1,0.947728193
"('13.png', '44.png')",0.552631579,0.627996052,0.812785388,0.717410556,0.905063291,0.744692232,0.974468085,0.922019485,0.996815287,0.964239615
"('13.png', '45.png')",0.742372881,0.811964385,0.81865285,0.761415371,0.884210526,0.813035242,0.980544747,0.921822231,1,0.925188568
"('13.png', '46.png')",0.719101124,0.59290309,0.862068966,0.720134756,0.877729258,0.810893502,0.980620155,0.92729552,1,0.950702223
"('13.png', '47.png')",0.562211982,0.629910758,0.792553191,0.744956504,0.879844961,0.818001756,0.9609375,0.921708098,1,0.936811541
"('13.png', '48.png')",0.581497797,0.655632857,0.78680203,0.790732486,0.953703704,0.831133231,0.942622951,0.809080145,0.996855346,0.961817075
"('13.png', '49.png')",0.659919028,0.744624344,0.685082873,0.738382119,0.887892377,0.813933893,0.988095238,0.941330673,1,0.897781678
"('13.png', '50.png')",0.691099476,0.680513567,0.79144385,0.780432775,0.933070866,0.814666545,0.960352423,0.883298604,1,0.958723323
"('13.png', '51.png')",0.560869565,0.641520219,0.763546798,0.760276128,0.892857143,0.772680653,0.966542751,0.866353095,1,0.910257065
"('13.png', '52.png')",0.651452282,0.741741188,0.814285714,0.734305579,0.952586207,0.803934855,0.951020408,0.905672651,1,0.915575187
"('13.png', '53.png')",0.71641791,0.592718528,0.778947368,0.732804395,0.900452489,0.813557921,0.970695971,0.923120351,0.996845426,0.90194784
"('13.png', '54.png')",0.630434783,0.72743441,0.856410256,0.71705597,0.871657754,0.815619785,0.985507246,0.930253708,0.996815287,0.964239615
"('13.png', '55.png')",0.658878505,0.613910848,0.737113402,0.755265655,0.860655738,0.817067902,0.973684211,0.882982257,0.996815287,0.964239615
"('13.png', '56.png')",0.536796537,0.704049452,0.73853211,0.707943195,0.850877193,0.764511779,0.970260223,0.931509508,1,0.956855928
"('13.png', '57.png')",0.656603774,0.78307106,0.82122905,0.651431265,0.951807229,0.824902102,0.977695167,0.946234891,0.996815287,0.964239615
"('13.png', '58.png')",0.681222707,0.705654441,0.847619048,0.781103676,0.892473118,0.797692371,0.972222222,0.897353612,1,0.856211803
"('13.png', '59.png')",0.772881356,0.859582626,0.835680751,0.739014246,0.893518519,0.769512025,0.984251969,0.928632329,1,0.943476593
"('13.png', '60.png')",0.64,0.720857303,0.819444444,0.750222426,0.942105263,0.778383717,0.983193277,0.9273793,1,0.949314175
"('13.png', '61.png')",0.652380952,0.678330886,0.800884956,0.820064397,0.915178571,0.802495548,0.974874372,0.906402198,0.996815287,0.964239615
"('13.png', '62.png')",0.614457831,0.651373957,0.83255814,0.743899097,0.872,0.784553278,0.990430622,0.909006123,0.996815287,0.964239615
"('13.png', '63.png')",0.615384615,0.669128547,0.829787234,0.772043126,0.798657718,0.745926684,0.988888889,0.928927685,0.996969697,0.953394322
"('13.png', '64.png')",0.646387833,0.755013973,0.805405405,0.691870327,0.926086957,0.807591618,0.978647687,0.942810325,0.993690852,0.962081363
"('14.png', '15.png')",0.652173913,0.701539387,0.677248677,0.700622649,0.952755906,0.890309766,0.970695971,0.949470166,1,0.95835318
"('14.png', '16.png')",0.637168142,0.729347804,0.773584906,0.742609283,0.937853107,0.865559828,0.973333333,0.933812768,1,1
"('14.png', '17.png')",0.656387665,0.705613252,0.748743719,0.730777023,0.96097561,0.861444645,0.950980392,0.897065883,1,1
"('14.png', '18.png')",0.685840708,0.784030474,0.792746114,0.744814609,0.961832061,0.879316491,0.937198068,0.916558991,1,0.971997885
"('14.png', '19.png')",0.743455497,0.587210228,0.83490566,0.726800135,0.962962963,0.839277247,1,0.968660451,1,0.994279045
"('14.png', '20.png')",0.616915423,0.686071076,0.731578947,0.699114892,0.940540541,0.852309346,0.995348837,0.902112571,1,0.953537615
"('14.png', '21.png')",0.654867257,0.680386342,0.787439614,0.628150271,0.979919679,0.903461896,0.960474308,0.927552074,1,0.981949101
"('14.png', '22.png')",0.58,0.675523143,0.786729858,0.721788578,0.910313901,0.752341525,0.976833977,0.920625622,1,0.997762205
"('14.png', '23.png')",0.658031088,0.694562458,0.849514563,0.746711707,0.965250965,0.899767544,0.970588235,0.920677228,1,0.981989057
"('14.png', '24.png')",0.688442211,0.687030662,0.857740586,0.717699157,0.945833333,0.831347873,0.973782772,0.955711192,1,1
"('14.png', '25.png')",0.796791444,0.695995431,0.867346939,0.7154738,0.939914163,0.862781023,0.948148148,0.947721134,1,1
"('14.png', '26.png')",0.62345679,0.505664475,0.802884615,0.719492434,0.988095238,0.894728826,0.97761194,0.946326189,1,0.964685919
"('14.png', '27.png')",0.606635071,0.65991284,0.82464455,0.723457677,0.965217391,0.905722429,0.974074074,0.922667446,1,0.969199466
"('14.png', '28.png')",0.801075269,0.587389688,0.768115942,0.65572491,0.967567568,0.883261135,0.953488372,0.877709144,1,0.977934065
"('14.png', '29.png')",0.607305936,0.719893032,0.798245614,0.715121334,0.98206278,0.907215561,0.968,0.933472164,0.997005988,0.947203731
"('14.png', '30.png')",0.641860465,0.749803419,0.846153846,0.769431092,0.945205479,0.843065486,0.963855422,0.950840593,1,0.983075378
"('14.png', '31.png')",0.591928251,0.680236226,0.821100917,0.707180077,0.940594059,0.893355911,0.948717949,0.901743959,1,0.992459661
"('14.png', '32.png')",0.671232877,0.60040549,0.834042553,0.736389439,0.948598131,0.771380115,0.971326165,0.957591165,1,1
"('14.png', '33.png')",0.597285068,0.670333238,0.859459459,0.710083723,0.987804878,0.8643898,0.951923077,0.921440944,1,0.958649361
"('14.png', '34.png')",0.623318386,0.636347816,0.822660099,0.666721487,0.945544554,0.859759997,0.974545455,0.946607264,1,1
"('14.png', '35.png')",0.676056338,0.629311681,0.779569892,0.716349507,0.981949458,0.878435676,0.932862191,0.957032314,0.995652174,0.942044734
"('14.png', '36.png')",0.623809524,0.704888871,0.856502242,0.702940646,0.94017094,0.884345137,0.988416988,0.962601079,1,1
"('14.png', '37.png')",0.631578947,0.678694011,0.822335025,0.729165501,0.933628319,0.846049475,0.973584906,0.921596072,1,1
"('14.png', '38.png')",0.706666667,0.716666782,0.8,0.711619155,0.959641256,0.904974795,0.959107807,0.95140026,1,0.975065061
"('14.png', '39.png')",0.618834081,0.698316479,0.896103896,0.737652761,0.963963964,0.924688665,0.959090909,0.921167608,1,1
"('14.png', '40.png')",0.606060606,0.660053978,0.837438424,0.748010058,0.957983193,0.880468293,0.951965066,0.920266188,1,1
"('14.png', '41.png')",0.567099567,0.683823142,0.880658436,0.699461977,0.928571429,0.826840514,0.967479675,0.92855642,0.994350282,0.941912775
"('14.png', '42.png')",0.716535433,0.765477894,0.651428571,0.7002709,0.918128655,0.847627201,0.957295374,0.936868857,1,0.975108024
"('14.png', '43.png')",0.698492462,0.626607199,0.808510638,0.728347322,0.903030303,0.825230334,0.996282528,0.962896286,1,0.983488578
"('14.png', '44.png')",0.6,0.763017686,0.845070423,0.762400322,0.952380952,0.813419801,0.984615385,0.935341564,1,1
"('14.png', '45.png')",0.680608365,0.799908459,0.838888889,0.721481451,0.93877551,0.888077493,0.958015267,0.939047192,1,0.960948954
"('14.png', '46.png')",0.753012048,0.591813727,0.914979757,0.71210996,0.955947137,0.868073422,0.982978723,0.943580861,1,0.986462608
"('14.png', '47.png')",0.581196581,0.676810704,0.839506173,0.716847489,0.939622642,0.876162206,0.985611511,0.940206751,0.996539792,0.966211732
"('14.png', '48.png')",0.619469027,0.66001774,0.829015544,0.738580335,0.963636364,0.887629468,0.961864407,0.824434526,1,0.99757746
"('14.png', '49.png')",0.684210526,0.734036144,0.817777778,0.739563579,0.95154185,0.854532694,0.987854251,0.959659784,1,0.928525052
"('14.png', '50.png')",0.67357513,0.72015903,0.837837838,0.737114896,0.957198444,0.892430619,0.987603306,0.904054795,1,0.994483708
"('14.png', '51.png')",0.605381166,0.715822014,0.842975207,0.73394731,0.966981132,0.853952475,0.948529412,0.882686342,1,0.94601745
"('14.png', '52.png')",0.553719008,0.719763175,0.811827957,0.722352602,0.987654321,0.883746918,0.96969697,0.91749071,1,0.951335572
